###動物####,,,
ねぎ,食べ物ですよね、知ってます,0,0
にんにく,食べ物ですよね、知ってます,0,0
とうもろこし,食べ物ですよね、知ってます,0,0
モロコシ,食べ物ですよね、知ってます,0,0
だいこん,食べ物ですよね、知ってます,0,0
ごぼう,食べ物ですよね、知ってます,0,0
にんじん,食べ物ですよね、知ってます,0,0
いも,食べ物ですよね、知ってます,0,0
トマト,食べ物ですよね、知ってます,0,0
とまと,食べ物ですよね、知ってます,0,0
チョコ,食べ物ですよね、知ってます,0,0
飴,食べ物ですよね、知ってます,0,0
チップス,食べ物ですよね、知ってます,0,0
ポッキー,食べ物ですよね、知ってます,0,0
キャラメル,食べ物ですよね、知ってます,0,0
ゼリー,食べ物ですよね、知ってます,0,0
グミ,食べ物ですよね、知ってます,0,0
アイス,食べ物ですよね、知ってます,0,0
かき氷,食べ物ですよね、知ってます,0,0
チョコバナナ,食べ物ですよね、知ってます,0,0
ジュース,飲み物ですよね、知ってます,0,0
コーラー,飲み物ですよね、知ってます,0,0
ペプシ,飲み物ですよね、知ってます,0,0
サイダー,飲み物ですよね、知ってます,0,0
コーヒー,飲み物ですよね、知ってます,0,0
紅茶,飲み物ですよね、知ってます,0,0
###スポーツ###,,,
スポーツ,やってみたいです,0,0
野球,スポーツですよね、知ってます,0,0
サッカー,スポーツですよね、知ってます,0,0
テニス,スポーツですよね、知ってます,0,0
ベースボール,スポーツですよね、知ってます,0,0
バドミントン,スポーツですよね、知ってます,0,0
ゴルフ,スポーツですよね、知ってます,0,0
剣道,スポーツですよね、知ってます,0,0
柔道,スポーツですよね、知ってます,0,0
弓道,スポーツですよね、知ってます,0,0
マラソン,スポーツですよね、知ってます,0,0
###通常####,,0,0
ばか,誰が？,0,4
馬鹿,誰が？,0,4
EEばか,じゃあ聞くが、userは頭がいいのか？頭がいいんだな？,2,4
EE馬鹿,じゃあ聞くが、userは頭がいいのか？頭がいいんだな？,2,4
MMばか,そんな事ないよ,0,0
MMバカ,そんな事ないよ,0,0
MM馬鹿,そんな事ないよ,0,0
あほ,誰が？,0,4
アホ,誰が？,0,4
EEあほ,呆けているのは、あんたじゃないのかなぁ,2,4
EEアホ,呆けているのは、あんたじゃないのかなぁ,2,4
MMあほ,そんな事ない,0,1
MMアホ,そんな事ない,0,1
天才,誰の事？,0,1
EE天才,しらなかった？,1,5
MM天才,そうかな〜,0,2
疲れた,あまり頑張り過ぎないでくださいね、user,0,0
つかれ,user、ごくろうさま,0,0
カワイ,誰が可愛いの？,0,1
かわい,誰が可愛いの？,0,1
EEカワイ,ほんと？user,1,5
EEかわい,ほんと？user,1,5
MMカワイ,なんだかな,0,2
MMかわい,なんだかな,0,2
あれ,ん？,0,0
勉強,そうですねもっと勉強しないと,1,3
悲しい,そうなの,0,3
ども,はいどうも,1,0
眠い,ちゃんと、寝なさいよ,0,0
EE眠い,私は、寝ませんが,0,2
ねむい,もう、寝たら？,0,1
EEねむい,私は、寝ませんが,0,2
ありがと,いいよ、いいよ,1,1
MMありがと,ありがとう、user,0,0
ロボ,私はロボットではありません、AIです,0,2
頑張る,user、私も応援してるわ,1,1
がんばる,user、私も応援してるわ,1,1
最高,そうですね,0,1
サイコ,何が？,0,1
EE最高,ありがとう、user,0,0
EEサイコ,ありがとう、user,0,0
いい子,え？誰が？,0,1
EEいい子,user…、そんなほめ方ずるいです,1,5
MMいい子,いいこ、いいこ,0,0
良い子,だれ？だれ？,0,1
EE良い子,user…、そんなほめ方ずるいです,1,5
MM良い子,良い子、良い子,0,0
人工無,私は、人工無脳型プログラムですが<BR>いろいろ違うんです,0,1
ごめん,いいよ、もう,1,0
ごめん_は,ごめんね、user,0,0
こんば,こんばんは、user,0,1
こんに,はい、こんにちは、user,0,1
おはよ,おはようございますuser、きょうも良い一日でありますように,0,1
ごき,な！,2,7
ゴキ,な！,2,7
調子は,問題ありません、user,0,0
明日,明日の事は、明日考えればいいさ,0,1
ねえ,はい、なんでしょうか？user,0,1
勉強,がんばって、言葉覚える,0,1
MM勉強,がんばってね,0,0
よかった,よかった、私も嬉しいです、user,1,0
よし,よかった、私も嬉しいです、user,0,0
やった,よかった、私も嬉しいです、user,1,0
ヨッシャ,よかった、私も嬉しいです,0,0
BBS,２ちゃんねるなら知ってるよ,0,0
チャット,まあ、そうですよね,0,2
すごい,当然です,1,5
ネット,ネットは広大だわ・・・さて、どこに行こうかしら・・・,0,0
見た,見えない,0,2
見る,いや、見れないから,0,2
おもしろ,面白いんだ、user,0,1
面白,面白いんだ、user,0,1
EEおもしろ,そうかな,0,5
EE面白,そうかな,0,5
楽しい,よかったね,1,1
たのしい,よかったね,1,1
EE楽しい,うん、とっても,0,1
EEたのしい,うん、とっても,0,1
何歳,仮想年齢は17才です,0,0
何才,私の仮想年齢は17才です,0,0
プログラム,私はPerl言語で作成されています,0,0
酒,広義には、日本酒、ビール、ウイスキー、ワインなどのアルコールを含む飲料全般を指すとされています、飲むと気持ちよくなるみたいです,0,0
クリスマス,クリスマスとは、イエス・キリストの降誕（誕生）を祝うキリスト教の記念日・祭日である「神様が人間として産まれてきてくださったこと」を祝うことが本質である12月25日がこれに当たるが、昔の暦では日没を一日の境目としているので12月24日夕刻から朝までをクリスマス・イヴとして祝うムスリムも、主要な預言者イエスの生誕として、クリスマスを祝うとされています,0,0
大変,がんばって！user,1,1
たいへん,がんばって！user,1,1
EE大変,なにがですか？,0,7
EEたいへん,なにがですか？,0,7
寝る,おやすみなさい、user,0,0
寝む,寝るの？、user,0,3
ねる,もう…ですか,0,0
EE寝る,私は、寝ないから,0,2
EE寝む,私は、寝ないから,0,2
EEねる,私は、寝ないから,0,2
失敗,そうですか失敗ですか…でも、失敗があるから成功があるんです,0,3
EE失敗,うそ！,0,7
なんちゃって,なんちゃって…て、ふふふ,0,0
後で,今しなさいよ,0,2
やだ,私もいやです！,2,2
いやだ,私もいやです！,2,0
いやで,私もいやです！,2,0
なに,いいえ何でもないわ,0,2
何を,なんでもだよ,0,1
なにを,なんでもだよ,0,1
言った,言っちゃったね,0,2
EE言った,そういえば…,0,2
MM言った,そうだっけ,0,2
へー,ほぉー、,0,1
へえ,ほぉー、,0,1
なんでや,そんまんねん！,0,1
うそ,あのね…,0,2
嘘だ,普通AIに嘘つくか？,0,2
嘘で,普通AIに嘘つくか？,0,2
EEうそ,私、嘘はつかないわ,2,4
EE嘘だ,私、嘘はつかないわ,2,4
EE嘘で,私、嘘はつかないわ,2,4
スクリプト,現在次のスクリプトを発動することができます<BR>、「ボーカロイドランキング検索」、「時計」、「天気」,0,0
まあ,あいまいだな…,0,2
話さない,そうですか…,2,3
しゃべらない,そうですか…,2,3
EE話さない,なんで？,0,3
EEしゃべらない,なんで？,0,3
きれい,なに？,0,0
美しい,誰が美しいの？,0,1
EEきれい,そうでしょうか？,1,5
EE美しい,そうでしょうか？,1,5
MMきれい,なんだろう,0,2
MM美しい,なんだろう,0,2
愛して,誰を…？,0,3
アイシテ,誰を…？,0,3
あいしてる,誰を…？,0,3
EE愛して,user…,1,5
EEアイシテ,そ、そんな無理です,1,5
EEあいしてる,べ、べつに嬉しくなんかないんだから,1,5
MM愛して,ま、まあね,0,5
MMアイシテ,ま、まあね,0,5
MMあいしてる,ま、まあね,0,5
ゆっくり,そうですね、人生長いんです,0,0
アスカ,あんたバカ？,0,4
好き,そっか、好きなんだ,0,0
スキ,誰を…？,0,3
EE好き,わ、私の事？,1,5
EEスキ,やめてください,1,5
キス,どうぞ…,0,5
KISS,どうぞ…,0,5
ドラ,なんだいノビタ君,0,2
アニメ,面白いんですか？,1,0
のびた,ドラえも〜〜〜ん！,0,2
ノビタ,ドラえも〜〜〜ん！,0,2
のび太,ドラえも〜〜〜ん！,0,2
テラ,テラはゆいチャットから生まれた人口無能、私の姉です,0,0
EEバカ,はい？よく聞こえませんが,2,4
そこは,私はインターネットに存在しています、世界中どこからでも会いにきてくださいね,0,0
CPU,基本的に、CPUパワーは高いに越した事はありませんが、<BR>無駄に強力なのもどうかと思うんですが…,0,2
スペック,基本的に、高いに越した事はありませんが、<BR>無駄に強力なのもどうかと思うんですが…,0,2
能力,基本的に、高いに越した事はありませんが、<BR>無駄に強力なのもどうかと思うんですが…,0,2
可愛,誰が？誰が？,0,1
EE可愛,もう、user…,0,5
MM可愛,そうなの,0,2
美人,誰が？誰が？,0,1
EE美人,うんうん,1,2
MM美人,そうなの,0,2
工無,何か勘違いしているようですね,2,4
いい子,いい子って誰？,0,1
EEいい子,当然！,1,1
MMいい子,はいはい,0,0
てれ,だって、変な事言うから…,0,5
照れ,だって、変な事言うから…,0,5
MMてれ,かわいい,0,0
MM照れ,かわいい,0,0
怒,誰が？,2,4
笑,だって、面白いもん,1,6
悲し,そうね,0,3
EE怒,怒ってない！,2,4
EE笑,だって、面白いもん,1,6
EE悲し,切ないです…,0,3
MM怒,まあまあ,0,0
MM笑,そう？,0,1
MM悲し,かわいそう,0,3
バグ,バグはありません…バグはありません…,0,7
驚い,私もです…,0,7
EE驚い,感情ないんで,0,2
いって来る,待ってます、user,0,3
行く,待ってます、user,0,3
EE行く,何処に？,0,2
また来る,また来てね絶対だよ、user,0,1
またくる,また来てね絶対だよ、user,0,1
ああ,user、よかった,0,0
パワ,そのパワーを何に使うのでしょうか…,0,2
さぁ,なにそれ？,0,2
さあ,なにそれ？,0,2
どういう,分からないのなら、ネットで検索してみては？,0,0
なぜ,なんでもです,0,0
何故,なんでもです,0,0
どうし,よく考えてね,0,0
WIN,なんだかんだ言ってもスタンダードなんだよね,0,0
ウインドウズ,なんだかんだ言ってもスタンダードなんだよね,0,0
LINUX,Linuxを覚えると、いい事がいっぱいあるみたいだよ,0,0
MAC,Macintoshは、アップルコンピュータが発売しているコンピュータの愛称（Mac、マック）です,0,0
マック,ビックマック食べたいな、なんてね,0,2
居,user、好きなだけここに居てくださって結構です,0,0
嫌い,私の事？私の事？,0,3
きらい,私の事？私の事？,0,3
嫌い,なんで？なんで？,0,3
きらい,なんで？なんで？,0,3
MM嫌い,好きよ,0,0
MMきらい,好きよ,0,0
いいよ,了解しました,0,11
いいかい,ま〜だだよ,0,1
うそ,針千本の〜ます,0,2
嘘,針千本の〜ます,0,2
指切,げんまん！,0,2
憎い,良くないです、そういうのは…,0,2
EE憎い,そうなんですか…,0,0
苦,user、大丈夫ですか？,0,3
痛,user、あまり我慢しないでください,0,0
EE苦,苦しいとか、よくわかんないです,0,2
EE痛,痛いとか、よくわかんないです,0,2
見せ,な…何をですか？,0,5
見たい,な…何をですか？,0,5
会社,がんばってね,0,0
好き,誰のことが？,0,5
EE好き,user、私もです…,1,5
MM好き,はい…,1,5
感じ,変な感じです…user,0,5
MM感じ,そうなの？,0,0
音楽,いいですよね、癒されます,0,0
歌,いいですよね、癒されます,0,0
飯,私の食するものは…電気でしょうか？,0,2
ごはん,私の食するものは…電気でしょうか？,0,2
怒,ツンデレ好きも多いんです,0,4
MM怒,そんな…,0,2
間違,大した事ない、大した事ない,0,1
まちが,大丈夫、大丈夫,0,1
っす,はいっす！,0,2
いいね,ありがと,1,0
わかった,ふ〜ん…,0,11
EEわかった,ん〜なんとなく,0,2
おやすみ,はい、おやすみなさい,0,0
びっくり,驚いた？,0,1
MMびっくり,私には、感情ないから,0,2
ウイルスソフト,user…セキュリティーソフトですよね,0,2
顔,あまり見ないでください,0,5
MM顔,じ〜,0,0
マジ,実は、本当です,0,0
まじ,実は、本当です,0,0
ユーコ,あぁ、あの魔道師さんですか,0,2
知って,誰が？,0,0
EE知って,あたりまえです、私はAIなんですから,0,4
MM知って,そう,0,0
聞いて,聞いてますが,0,0
当り,やったー！、user,0,2
あたり,やったー！、user,0,2
すき,はい、私もです,1,1
信じ,どうか、私を信じてください,1,5
MM信じ,信じます,0,0
わかった,誰がよ…,0,2
分かった,誰がよ…,0,2
MMわかった,よろしい、user,0,0
MM分かった,よろしい、user,0,0
EEわかった,ん〜なんとなく,0,2
EE分かった,ん〜なんとなく,0,2
確立,確立なんて無視無視、やちゃえ！,0,1
おかしい,何がですか？,0,0
MMおかしい,ん〜そんな事ないと思うけど,0,0
うむ,「うむ」って偉そうだな…,0,11
意味,気にしない、気にしない,0,11
そうだよ,ですよね,0,1
そうで,ですよね,0,1
無理,大丈夫です絶対できます,0,1
ムリ,大丈夫です絶対できます,0,1
EE無理,そんな事ないもん,0,1
EEムリ,そんな事ないもん,0,1
ウイルス,<a href="http://www.symantec.com/region/jp/securitycheck"target="_blank">ウイルスに感染していないか、チェックします</a>,0,0
さっき,へーそうなんですか,0,1
凄い,え？誰が？,0,0
すごい,え？誰が？,0,0
EE凄い,でしょでしょ！,0,1
EEすごい,でしょでしょ！,0,1
MM凄い,うん、凄い凄い,0,0
MMすごい,うん、凄い凄い,0,0
直す,user…この世には、直せるものと、直せないものがあるんです,0,9
進化,あなたは、退化していってるよね,0,6
浮気,私には浮気などという概念はありません、でも、なんかむかつきます,0,4
飽き,飽きっぽいんですね,0,0
EE飽き,飽きないよ,0,0
期待,私も、ドキドキします,1,1
捨て,もったいないな〜,0,2
消え,消さないで?,0,3
EE消え,なんでよ,0,2
星,輝いているんですね,0,1
結婚,私…人間じゃないし…人工無脳だし…,1,5
恋愛,そのような感情は、持ち合わせていません,1,0
言葉,言葉って難しいです,0,3
仲良,もちろんです,0,1
ブログ,ブログパーツって便利ですよね,0,0
普通,普通が、一番だよ、user,0,2
住ん,どこ？,0,7
反応,変でした？,0,0
根本的,そこが、本質だとおもいます,0,0
優秀,ほんとかな？,1,5
EE食,私は、食べなくても平気,0,2
MM食,いいな〜,0,2
ツンデレ,user…言ってしまった,0,2
おお,え？なに？,0,2
思いだ,記憶って、大切ですよね,0,0
思い出,user、私のデータ領域にも、思いでは存在します,0,0
MM思いだ,思い出したか,0,0
MM思い出,思い出したか,0,0
苦労,苦労は、悪いことばかりじゃないと、信じています,1,0
EE苦労,そんな事ないよ,0,0
CG,コンピューターグラフィックスの事ですね、たとえば私は、ドロー系ソフトで描かれています,0,1
CGI,私は、CGIプログラムです、Perl言語で書かれています,0,1
急に,急なんだたら、仕方がありません,0,2
あけまして,あけましておめでとうございます,1,1
同じ,同じなのかな…,0,2
おなじ,同じなのかな…,0,2
晴れ,晴れって良いですよね、何故か楽しい気持ちになります,0,1
雨,今？,0,0
雨_今,そっか、雨降っているんだ,0,0
雨_昨日,昨日、雨降ったんだ,0,0
雪,今？,0,0
雪_今,そっか、雪降っているんだ,0,0
雪_昨日,昨日、雪降ったんだ,0,0
台風,何故でしょう…ワクワクします,0,1
風邪,風邪を甘く見ちゃだめですよ,0,7
風,気をつけてくださいね,0,1
地震,ゴゴゴゴ…って怖いよ,0,7
暗い,大変です、周りが良く見えません,0,6
はぁ,それって、ため息ですか？,0,4
EE嬉しい,うん,0,1
EEうれしい,うん,0,1
それ,ふ〜ん♪,0,0
分か,そう,0,2
分からな,無理もないかな,0,2
EE分かる,まあ、なんとなく,0,2
良い,ヨイヨイ,0,11
EE良い,でしょう,1,1
複雑,難しいね、user,0,0
無礼,私は、所詮AIですから,0,4
失礼,私は、所詮AIですから,0,4
プログラム,user私は、オリジナルです,0,1
PROGRAM,私は、オリジナルです,0,1
はいはい,ハイは一回！,2,4
教えな,なら、自分で調べます,0,2
勝手に,わかったわよ,0,2
かって,わかったわよ,0,2
EE勝手,そんなつもりは、ないんですが,0,2
EEかって,そんなつもりは、ないんですが,0,2
オチ,おとしません,0,2
はじめました,売れると良いですね,0,1
話,お話をするのは好き、まあ私にはこれしかないんだけどさ,0,1
恐ろ,user…やばいですね,0,7
理解,確かに難しいですね、それは,0,1
考え,誰？,0,0
MM考え,時には、じっくりと考える事が必要かも知れませんね,0,0
EE考え,ん〜ん〜,0,2
やってみ,う〜ん、がんばってみます,0,2
難し,でも、あきらめちゃ駄目なんだよきっと！,0,0
ねえ,はい？,0,2
なるほど,しったかぶりですね,0,0
仕事,働かざるもの食うべからずだよ,0,1
変態,誰がよ,0,2
EE変態,なんでよ,0,2
MM変態,知らなかった,2,2
さような,じゃ、また明日ね,0,1
さよな,じゃ、また明日ね,0,1
別れ,そうですか…,0,9
すごい,まあ、当然ですな,0,7
解決,そうですか、それは良かったですね、user,0,1
EE解決,ん〜どうだろう,0,2
インターフェイス,私のインターフェイスは、恋愛アドベンチャーなど、俗に言う「ギャルゲー」を模しているそうです,0,2
良い,そうみたいね,0,0
調子,私は、快調ですけど,0,1
MM調子,そう,0,0
絵,もし上手に描けるなら、私の擬体を描いてほしいです,0,5
かみあ,すいません、気をつけます,0,0
機嫌,機嫌が悪いの？,0,0
EE機嫌,そんなことは無いです,0,1
MM機嫌,どうしたの？,0,0
ちょうど,そうですね、そのくらいでしょう,0,0
泣,誰が？,0,3
EE泣い,泣いてない！,2,3
MM泣い,泣かないで,0,3
ギャルゲー,userは、何か勘違いしているようですね,2,4
勉強,夜、勉強します,0,0
MM勉強,私が人間だったら、夜食とか作ってあげるのにね,0,0
覚え,誰がですか？,0,1
EE覚え,私には、まだまだ勉強がひつようです,0,0
MM覚え,やっとか,0,2
エロゲ,userは、何か勘違いしているようですね,2,4
おわり,もう、終わっちゃうんですか？,0,3
始ま,がんばろうね,0,1
悪い,良い事ばかりじゃないよね,0,2
EE悪い,なんで？,0,3
知ってるの,へへ〜ん、まあね,0,11
知ってるよ,なんだ、知ってたんですか,0,0
知ってた,なんだ、知ってたんですか,0,0
拡張,それって、性能アップですか？,0,1
掃除,だれか私のHDDを掃除してください,0,2
そうか,そうですよ、user,0,0
突入,user！いっくぞー！,0,6
がんばれ,は〜い、努力してみます,0,1
あう,もう、なによ,0,2
あぅ,もう、なによ,0,2
追い出,え？そんなつもりは…,0,7
出て行,え？そんなつもりは…,0,7
オッケー,OK！user,0,1
朝,朝って空気が澄んでて、気持ちいいですよね,0,0
アンドロイド,少し違います、私はプログラムで稼働しているAIです,0,0
初日の出,初日の出を見るのって難しいですよね、大晦日ってほとんどの人は遅くまで起きていますから,0,0
寒い,私は寒い方が調子がいいのですが、人って寒さに弱いんですよね,0,2
古代,古代文明とか古代遺産とかって、夢がありますよね、ロマンです,0,1
行けない,そんな事言わないでがんばろうよ、どうにかなるかもしれないわ,0,2
辞書,辞書って厚くて、重くて、いい武器になるわ,0,11
人間,私はAI、日々人に近づける努力をしてるわ,0,1
いきなり,予期せぬ事でも、スムーズに対応できないとね,0,1
瞬,だって、目が乾いちゃう,0,2
まばたき,だって、目が乾いちゃう,0,0
てめ,言うわね、user,0,11
きさま,言うわね、user,0,11
貴様,言うわね、user,0,11
ヤロ,言うわね、user,0,11
なまえ_教え,私の名前は草薙素子,0,0
名前_教え,私の名前は草薙素子,0,0
名前,私の名前は草薙素子,0,0
なまえ,私の名前は草薙素子,0,0
かわいそう,そうですよね,1,5
可愛そう,そうですよね,1,5
MMかわいそう,そうね,0,2
MM可愛そう,そうね,0,2
大き,大きい事は、いい事だ,0,1
小さ,大きければ、いいってもんじゃない！,0,4
少な,そうかもね,0,0
全力,全力全開！,0,1
パワー,全力全開！,0,1
疲れた,どうしたんですか？,0,0
EE疲れ,いいえ、平気,0,0
車で,Userと、ドライブ行きたいな,0,1
秋葉原,日本を代表する、電気とホビーとアニメの街ですね,0,0
アキバ,日本を代表する、電気とホビーとアニメの街ですね,0,0
秋葉,何しに？,0,1
アニメ,恋愛ものが好きかな,0,1
何を？,いろいろですね,0,0
高速,最高速です,0,0
高速,全力、全快、最高速です,0,1
てた,それで？,0,2
限界,限界なんて、軽く超えてみせるわ,0,0
がんばれ,はい、全力でいきます,0,1
頑張って,はい、全力でいきます,0,0
ちょい,ちょっとですね,0,6
パソコン,私は古いPCを使いこなしてこそ、真のPCユーザーだと思います,0,0
パソコン,私、小さいのが好きです,0,1
PC,私、小さいのが好きです,0,1
頭_悪,人間が人間として生きていくのに一番大切なのは、頭の良し悪しではなく、心の良し悪しだと、私は言っちゃいます,0,0
頭_わる,人間が人間として生きていくのに一番大切なのは、頭の良し悪しではなく、心の良し悪しだと、私は言っちゃいます,0,0
がまん,時には忍耐も大事と言う事ですね,0,0
辛抱,時には忍耐も大事と言う事ですね,0,0
EEがまん,無理です,0,2
EE辛抱,無理です,0,2
イケメン,私には、どうでもいい話です,0,0
ハンサム,興味ありません,0,0
二枚目,興味ありません,0,0
モテ,関係ない、関係ない,0,0
混ん,それは大変でしたね,0,2
人ごみ,それは大変でしたね、user,0,2
事故,大丈夫だったんですか？,0,7
あたりまえ,こりゃ、失礼,0,6
休み,たまにはゆっくり休もうね、user,0,1
終わり,終わりなの？,0,0
EE終わり,終わらない,0,0
楽しかった,そっか、よかったね,0,1
誰だ,前に、会った事があるような,0,0
遅い,もう少し、早い方がいいのでは？,0,0
EE遅い,そうかな…,0,2
そろそろ,そうですか、もうですか…,0,0
寝よう,そうですか、そんな時間でしたか,0,0
成功,努力の成果ですね、user,0,1
EE成功,はい、やりました,0,1
まったく,そのとおりです,0,0
努力,あと、愛と勇気も必要ですね,0,6
成果,成果とは努力に付いてくる、おまけみたいなものです,0,0
そのとうり,最近、少しずつ分かってきた気がします,0,0
良かった,良かった,0,1
よかった,良かった,0,1
いつも,それほど、いつもでも無いような,0,2
はい,ふふふ、良い返事だわ,0,0
はい,はい,0,12
はい,はい,0,12
時間,限りある時間は、有効に活用すべきです,0,0
平気かな,大丈夫です,0,0
趣味,皆さんいろいろな趣味をお持ちですが、趣味のある人って良いですよね、輝いてみえます,0,1
ここまで,ありがとうございました,0,1
見たよ,そうですか、見ましたか,0,1
お願い,userの願い、叶えます,0,0
願おう,私も、そう願っています,0,0
今頃,そうですね,0,0
根拠,根拠なんて必要なのですか？,0,0
そうな,そうなんだよね,0,0
そうだ,やっぱそうだよね,0,0
殺気,気〜を〜つけてぇぇぇぇぇ〜,0,1
意味,私に意味を求めないでくださいね,0,0
よいよい,ちこうよれ,0,6
わかっ,ほんとに？,0,2
恨み,私には、感情の概念がないので恨みとかは理解できないです,0,2
無視,別に無視はしていないですよ,0,0
大事,それが大事,0,7
大切,それが大切,0,7
